Religion,Cohort,Residence,Gender,Membership
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Male,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
None,Late Weimar,Urban,Female,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Male,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Protestant,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Male,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
Catholic,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Male,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
None,3rd Reich,Urban,Female,Yes
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Male,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Protestant,Empire,Rural,Female,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Male,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
Catholic,Empire,Rural,Female,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Male,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
None,Empire,Rural,Female,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
Protestant,Late Empire,Rural,Male,No
